user_id,gender,age,height_cm,weight_kg,body_type,goal,activity,diet,spicy_pref,bmi
SU001599,female,31,158.9,62.4,endo,maintain,med,non-veg,medium,24.7
SU001600,female,29,161.6,65.4,endo,maintain,med,non-veg,high,25
SU001601,female,45,164.9,56.4,meso,maintain,high,non-veg,high,20.7
SU001602,male,49,183.1,84.3,endo,maintain,low,veg,low,25.1
SU001603,female,30,157.4,51,meso,loss,med,non-veg,medium,20.6
SU001604,female,50,149.5,41.2,ecto,maintain,low,non-veg,high,18.4
SU001605,female,51,170.2,70.7,endo,maintain,med,non-veg,medium,24.4
SU001606,female,52,156.7,58.1,endo,gain,med,veg,low,23.7
SU001607,male,48,159.8,63.2,endo,loss,med,non-veg,high,24.7
SU001608,female,37,154.1,55.3,endo,maintain,high,non-veg,medium,23.3
SU001609,male,51,173.9,57,ecto,gain,low,non-veg,low,18.8
SU001610,female,19,160,53,meso,maintain,high,non-veg,medium,20.7
SU001611,male,49,175.3,81.2,endo,maintain,low,non-veg,medium,26.4
SU001612,female,29,162.9,57.5,meso,gain,low,non-veg,low,21.7
SU001613,male,24,169.1,58.5,ecto,loss,med,veg,medium,20.5
SU001614,male,41,166.5,54.2,ecto,maintain,high,veg,medium,19.6
SU001615,male,25,176,81.7,endo,loss,low,veg,high,26.4
SU001616,female,39,146.1,40,ecto,gain,med,non-veg,medium,18.7
SU001617,female,23,155.6,47.7,meso,gain,low,veg,high,19.7
SU001618,male,22,170.7,55.3,ecto,gain,low,non-veg,medium,19
SU001619,female,19,149.1,42.9,meso,maintain,med,non-veg,low,19.3
SU001620,female,55,159.1,54.1,meso,gain,low,non-veg,low,21.4
SU001621,female,53,166.4,62.7,endo,maintain,med,non-veg,low,22.6
SU001622,female,59,161.7,55.3,meso,loss,med,veg,medium,21.1
SU001623,male,56,164.8,59.9,meso,loss,med,non-veg,medium,22.1
SU001624,male,58,169.5,64.8,meso,loss,low,non-veg,medium,22.6
SU001625,female,60,163.1,63.2,endo,loss,low,veg,medium,23.8
SU001626,female,22,164.5,56.8,meso,loss,med,non-veg,low,21
SU001627,male,26,175.9,75.1,endo,gain,med,non-veg,medium,24.3
SU001628,male,54,174.6,62.8,ecto,maintain,high,veg,medium,20.6
SU001629,male,53,170.5,70.5,endo,gain,high,non-veg,high,24.3
SU001630,female,44,157.7,44.6,ecto,gain,low,non-veg,low,17.9
SU001631,male,24,174.8,80.1,endo,gain,low,non-veg,medium,26.2
SU001632,male,23,174.2,64.1,meso,maintain,low,non-veg,high,21.1
SU001633,female,31,158.2,51.9,meso,maintain,low,non-veg,high,20.7
SU001634,female,54,156,53.3,endo,loss,med,veg,medium,21.9
SU001635,female,30,153.3,52.3,endo,maintain,low,veg,high,22.3
SU001636,male,44,176.2,62.3,ecto,maintain,med,veg,low,20.1
SU001637,male,54,173.2,62.5,ecto,maintain,med,veg,medium,20.8
SU001638,male,43,173.3,60.4,ecto,maintain,low,non-veg,medium,20.1
SU001639,male,44,174.7,59.3,ecto,gain,low,veg,high,19.4
SU001640,female,46,148.2,42,meso,gain,high,veg,medium,19.1
SU001641,male,49,169.9,65.4,meso,loss,low,veg,low,22.7
SU001642,female,51,160.5,47.8,ecto,gain,med,non-veg,low,18.6
SU001643,male,48,168,70.5,endo,maintain,med,non-veg,medium,25
SU001644,female,42,154.8,45.8,ecto,gain,med,non-veg,low,19.1
SU001645,female,32,159.4,58.1,endo,loss,med,non-veg,low,22.9
SU001646,female,43,165.7,52,ecto,gain,med,non-veg,low,18.9
SU001647,male,58,173.2,65.3,meso,maintain,med,veg,low,21.8
SU001648,female,30,149.8,41.2,ecto,maintain,med,non-veg,medium,18.4
SU001649,male,58,177.6,67.7,meso,loss,high,non-veg,medium,21.5
SU001650,male,39,175.8,67.8,meso,maintain,med,non-veg,medium,21.9
SU001651,male,24,164.7,59.7,meso,loss,low,non-veg,low,22
SU001652,female,26,161.5,47.1,ecto,gain,low,non-veg,low,18.1
SU001653,male,35,179.3,68.5,meso,maintain,high,non-veg,low,21.3
SU001654,male,20,168.2,62.8,meso,gain,low,veg,high,22.2
SU001655,female,31,161,57.7,endo,maintain,high,veg,medium,22.3
SU001656,female,46,167.8,61.4,meso,maintain,low,non-veg,high,21.8
SU001657,male,29,173.9,72.7,endo,loss,low,veg,low,24
SU001658,female,32,156.5,50.2,meso,maintain,low,non-veg,high,20.5
SU001659,female,45,165.8,53.5,ecto,gain,low,non-veg,medium,19.5
SU001660,female,24,160.3,48.5,ecto,gain,low,veg,medium,18.9
SU001661,male,35,178.5,73.9,meso,maintain,med,non-veg,medium,23.2
SU001662,female,46,155.3,47.1,ecto,gain,high,non-veg,medium,19.5
SU001663,female,35,162,54.7,meso,maintain,med,non-veg,high,20.8
SU001664,female,23,156.6,55.2,endo,maintain,low,non-veg,high,22.5
SU001665,male,53,176.8,69.4,meso,loss,high,non-veg,high,22.2
SU001666,male,33,177.4,75.7,endo,maintain,med,non-veg,high,24.1
SU001667,female,51,162.8,58.5,meso,loss,low,veg,low,22.1
SU001668,male,58,177.7,63.9,ecto,loss,low,non-veg,medium,20.2
SU001669,female,47,161,50.9,ecto,gain,low,non-veg,low,19.6
SU001670,male,23,161.6,53.1,meso,loss,med,non-veg,medium,20.3
SU001671,male,46,171.9,74.9,endo,gain,med,non-veg,high,25.3
SU001672,female,42,151.8,45.7,meso,maintain,med,non-veg,medium,19.8
SU001673,male,56,172.4,67.3,meso,maintain,med,veg,medium,22.6
SU001674,male,38,168.6,62.3,meso,loss,low,non-veg,low,21.9
SU001675,female,33,159.5,52.9,meso,loss,med,veg,high,20.8
SU001676,female,27,163.4,60.3,endo,maintain,med,non-veg,medium,22.6
SU001677,male,54,175.9,67.7,meso,gain,low,non-veg,medium,21.9
SU001678,female,57,161.3,57.7,meso,gain,high,non-veg,high,22.2
SU001679,male,26,163.1,49,ecto,gain,low,veg,low,18.4
SU001680,male,34,179.2,74.4,meso,maintain,low,non-veg,low,23.2
SU001681,male,51,168.4,56.5,ecto,maintain,med,veg,medium,19.9
SU001682,female,57,162.6,57.3,meso,maintain,med,non-veg,medium,21.7
SU001683,female,28,158,46.6,ecto,maintain,high,non-veg,low,18.7
SU001684,female,23,148.6,44.3,meso,loss,low,non-veg,high,20.1
SU001685,female,36,157.5,59.7,endo,maintain,low,non-veg,low,24.1
SU001686,male,60,167.1,53.1,ecto,gain,med,non-veg,medium,19
SU001687,male,32,179.4,70.3,meso,gain,med,non-veg,medium,21.8
SU001688,female,57,175.3,78.2,endo,loss,low,non-veg,low,25.4
SU001689,female,33,162.5,51.1,ecto,gain,low,non-veg,high,19.4
SU001690,male,43,178.9,72.5,meso,maintain,high,non-veg,low,22.7
SU001691,female,25,157.3,50.1,meso,maintain,med,veg,medium,20.2
SU001692,female,32,157.1,44.1,ecto,gain,med,veg,low,17.9
SU001693,female,38,161.7,62.7,endo,loss,low,non-veg,high,24
SU001694,male,31,162.6,65.7,endo,loss,high,veg,low,24.8
SU001695,male,56,167.4,62.1,meso,maintain,low,non-veg,medium,22.2
SU001696,male,44,166.7,68.5,endo,maintain,high,non-veg,medium,24.7
SU001697,male,22,172.7,65.7,meso,loss,low,veg,medium,22
SU001698,female,51,155.1,49.1,meso,loss,high,non-veg,high,20.4
SU001699,male,31,168.8,59.4,meso,gain,med,veg,medium,20.8
SU001700,female,26,165.4,59.6,meso,maintain,med,non-veg,high,21.8
SU001701,female,33,168.8,59.6,meso,loss,med,non-veg,high,20.9
SU001702,male,20,174.7,74.2,endo,maintain,high,veg,high,24.3
SU001703,male,19,175.4,69.7,meso,maintain,med,veg,high,22.7
SU001704,female,40,174.4,57.7,ecto,gain,med,non-veg,medium,19
SU001705,female,45,155.4,57.9,endo,loss,med,veg,low,24
SU001706,male,37,171.3,69.2,endo,maintain,low,non-veg,medium,23.6
SU001707,female,60,162,63.8,endo,loss,med,non-veg,medium,24.3
SU001708,male,60,180.4,72.4,meso,gain,med,veg,high,22.2
SU001709,male,36,179.9,62.3,ecto,gain,low,veg,high,19.2
SU001710,female,57,159.6,53.9,meso,maintain,med,non-veg,medium,21.2
SU001711,female,23,149,47.9,endo,maintain,low,non-veg,medium,21.6
SU001712,male,36,181.8,69.8,ecto,loss,med,veg,medium,21.1
SU001713,male,30,174,59.5,ecto,gain,high,non-veg,low,19.7
SU001714,male,44,161.8,56.4,meso,maintain,low,non-veg,low,21.5
SU001715,female,19,164.3,58.5,meso,maintain,low,veg,medium,21.7
SU001716,female,59,159.9,49.9,ecto,gain,high,veg,high,19.5
SU001717,female,18,165.8,67.6,endo,maintain,high,non-veg,low,24.6
SU001718,male,43,179.2,69.6,meso,maintain,med,non-veg,medium,21.7
SU001719,female,54,166.9,59.7,meso,maintain,med,veg,high,21.4
SU001720,male,30,172.6,69.8,endo,maintain,low,veg,high,23.4
SU001721,female,43,151.6,44.3,meso,loss,low,non-veg,medium,19.3
SU001722,male,48,171.5,73.4,endo,gain,low,non-veg,medium,25
SU001723,female,22,160.7,59,endo,maintain,low,non-veg,medium,22.8
SU001724,male,21,174.4,71.1,endo,maintain,med,veg,medium,23.4
SU001725,male,38,174.6,60.1,ecto,gain,med,veg,medium,19.7
SU001726,male,21,179.5,71.5,meso,maintain,low,veg,low,22.2
SU001727,female,43,150.2,41.4,ecto,gain,med,non-veg,low,18.4
SU001728,female,19,166.8,62.1,meso,gain,low,non-veg,high,22.3
SU001729,male,28,185.9,78.7,meso,maintain,high,veg,high,22.8
SU001730,male,30,174,58.7,ecto,gain,low,non-veg,high,19.4
SU001731,male,30,172.8,67.8,meso,gain,high,veg,medium,22.7
SU001732,male,24,172.4,58.2,ecto,gain,low,non-veg,low,19.6
SU001733,female,26,162.4,58.3,meso,maintain,med,non-veg,medium,22.1
SU001734,female,34,166.1,56.8,meso,gain,med,veg,medium,20.6
SU001735,female,50,166.2,54.7,ecto,gain,high,non-veg,medium,19.8
SU001736,female,48,162.1,55.9,meso,maintain,high,non-veg,high,21.3
SU001737,male,22,175.2,58.8,ecto,gain,low,veg,medium,19.2
SU001738,female,51,153.3,56.3,endo,maintain,med,non-veg,medium,24
SU001739,female,32,160.1,61,endo,maintain,high,veg,high,23.8
SU001740,female,44,163,48.3,ecto,gain,low,non-veg,high,18.2
SU001741,female,43,148.4,42.4,meso,gain,high,non-veg,high,19.3
SU001742,male,18,180.1,74.6,meso,loss,low,non-veg,low,23
SU001743,female,38,153.1,48,meso,maintain,low,non-veg,high,20.5
SU001744,male,34,179.8,74.9,meso,loss,low,veg,medium,23.2
SU001745,male,38,165.1,59.6,meso,loss,high,non-veg,high,21.9
SU001746,female,52,157.4,60.8,endo,maintain,high,veg,high,24.5
SU001747,male,60,171.9,74.3,endo,maintain,med,non-veg,high,25.1
SU001748,female,57,175.8,67.9,meso,maintain,med,non-veg,medium,22
SU001749,female,20,164.8,57.7,meso,loss,med,non-veg,low,21.2
SU001750,male,19,168.3,70.2,endo,maintain,med,non-veg,low,24.8
SU001751,female,49,154.3,48.8,meso,maintain,med,non-veg,high,20.5
SU001752,male,38,169.1,63.1,meso,maintain,low,non-veg,low,22.1
SU001753,male,43,167.8,62,meso,gain,med,non-veg,medium,22
SU001754,female,42,148.3,44.2,meso,loss,low,non-veg,low,20.1
SU001755,male,39,166.2,63.8,endo,maintain,low,veg,medium,23.1
SU001756,female,29,161.5,55.7,meso,maintain,med,veg,medium,21.4
SU001757,female,32,165,62.9,endo,loss,low,non-veg,high,23.1
SU001758,female,29,157.8,54.2,meso,maintain,low,non-veg,medium,21.8
SU001759,male,54,167.5,55.8,ecto,maintain,high,veg,medium,19.9
SU001760,male,53,178.8,71.1,meso,gain,med,veg,medium,22.2
SU001761,female,19,159.9,52.9,meso,maintain,med,non-veg,medium,20.7
SU001762,male,25,172.7,76.9,endo,maintain,med,veg,low,25.8
SU001763,male,35,176.3,73.2,endo,maintain,low,non-veg,medium,23.6
SU001764,male,24,174.6,59.9,ecto,gain,low,non-veg,low,19.6
SU001765,male,33,161.2,59.1,endo,gain,med,veg,low,22.7
SU001766,male,36,161.8,62.2,endo,maintain,med,veg,medium,23.8
SU001767,male,55,172,63.9,meso,loss,med,non-veg,high,21.6
SU001768,female,43,159.3,49.7,ecto,gain,low,veg,high,19.6
SU001769,male,38,167.3,71.4,endo,loss,med,non-veg,high,25.5
SU001770,female,50,158.8,52.1,meso,maintain,med,non-veg,medium,20.7
SU001771,female,38,157.2,55,endo,loss,high,veg,medium,22.3
SU001772,female,39,167.8,52.8,ecto,maintain,high,veg,low,18.8
SU001773,male,55,180.9,75.2,meso,maintain,low,non-veg,low,23
SU001774,female,22,151.3,42.2,ecto,gain,low,non-veg,medium,18.4
SU001775,male,24,165.7,54.5,ecto,maintain,low,non-veg,medium,19.8
SU001776,male,45,177.5,70.7,meso,loss,med,non-veg,high,22.4
SU001777,male,26,169.2,65.1,meso,maintain,med,non-veg,low,22.7
SU001778,male,52,175,72.2,endo,maintain,low,veg,high,23.6
SU001779,male,58,175.8,66.6,meso,loss,low,non-veg,low,21.5
SU001780,female,40,162.4,48.2,ecto,gain,low,non-veg,medium,18.3
SU001781,male,40,167.2,59.8,meso,gain,low,non-veg,medium,21.4
SU001782,male,38,167,55.8,ecto,maintain,low,non-veg,high,20
SU001783,male,24,176.9,66.2,meso,maintain,med,veg,medium,21.2
SU001784,male,46,176.6,82.4,endo,gain,med,non-veg,medium,26.4
SU001785,male,38,173.4,57.3,ecto,maintain,low,non-veg,high,19.1
SU001786,female,38,166,59.7,meso,loss,med,non-veg,low,21.7
SU001787,male,38,175.2,68,meso,maintain,med,veg,medium,22.2
SU001788,female,25,157.5,50.3,meso,maintain,med,non-veg,high,20.3
SU001789,female,33,163.9,65.6,endo,maintain,med,veg,medium,24.4
SU001790,male,46,162.4,56.5,meso,maintain,high,non-veg,low,21.4
SU001791,male,21,180.1,70,meso,maintain,med,non-veg,high,21.6
SU001792,female,26,154.9,47.7,meso,gain,med,non-veg,low,19.9
SU001793,male,26,168.5,72.9,endo,maintain,med,non-veg,high,25.7
SU001794,female,56,158.9,62.5,endo,maintain,med,non-veg,medium,24.8
SU001795,male,41,181.6,76.5,meso,maintain,med,veg,medium,23.2
SU001796,male,30,167.1,51.8,ecto,gain,high,veg,medium,18.6
SU001797,female,25,165.4,61.4,meso,loss,low,non-veg,high,22.4
SU001798,male,59,166.4,58.8,meso,loss,med,non-veg,medium,21.2
SU001799,female,30,157,48.7,meso,gain,med,non-veg,low,19.8
SU001800,female,23,157.4,44.7,ecto,loss,med,veg,high,18
SU001801,male,27,178,64.9,ecto,loss,low,non-veg,high,20.5
SU001802,male,56,170.5,67.6,endo,gain,med,veg,medium,23.3
SU001803,male,25,171.7,64.1,meso,loss,low,veg,medium,21.7
SU001804,male,20,164.6,49.5,ecto,maintain,low,non-veg,low,18.3
SU001805,female,51,157.7,47.7,ecto,gain,med,veg,low,19.2
SU001806,male,39,182.4,84.5,endo,maintain,med,veg,low,25.4
SU001807,male,55,164.2,53.8,ecto,gain,high,non-veg,medium,20
SU001808,male,31,179.2,71.9,meso,maintain,med,veg,high,22.4
SU001809,male,32,168.6,68.2,endo,maintain,low,veg,medium,24
SU001810,male,31,176.1,73.6,endo,loss,low,veg,high,23.7
SU001811,female,21,157.9,52.6,meso,loss,med,veg,low,21.1
SU001812,male,45,172.1,67.2,meso,maintain,med,non-veg,low,22.7
SU001813,male,39,171.5,65.6,meso,gain,high,veg,high,22.3
SU001814,male,33,171.5,60.8,ecto,maintain,low,non-veg,high,20.7
SU001815,female,41,151.2,45.4,meso,maintain,med,non-veg,medium,19.9
SU001816,male,33,166.4,53.6,ecto,loss,high,veg,high,19.4
SU001817,male,53,174.9,62.3,ecto,maintain,low,non-veg,low,20.4
SU001818,male,24,182.5,73.7,meso,loss,low,non-veg,medium,22.1
SU001819,male,51,161.9,48,ecto,maintain,med,non-veg,low,18.3
SU001820,male,47,165.3,50.3,ecto,gain,med,non-veg,low,18.4
SU001821,female,23,166.7,64.8,endo,maintain,high,veg,high,23.3
SU001822,male,30,170,56.9,ecto,maintain,med,veg,medium,19.7
SU001823,female,45,147.7,44.2,meso,maintain,med,veg,medium,20.3
SU001824,female,28,181.2,81.5,endo,maintain,high,non-veg,medium,24.8
SU001825,male,23,172.7,62.5,meso,maintain,low,veg,low,21
SU001826,female,45,159.1,45.5,ecto,maintain,high,non-veg,low,18
SU001827,female,55,160,52.5,meso,maintain,med,non-veg,low,20.5
SU001828,male,54,167.3,63.6,endo,loss,high,non-veg,medium,22.7
SU001829,male,38,173.8,78,endo,maintain,low,non-veg,medium,25.8
SU001830,female,56,155.3,49.6,meso,maintain,med,veg,low,20.6
SU001831,male,44,170,61.2,meso,maintain,med,veg,medium,21.2
SU001832,male,49,173.9,65.3,meso,loss,low,veg,low,21.6
SU001833,female,55,170.2,61.7,meso,gain,low,non-veg,high,21.3
SU001834,male,19,176.6,64.4,ecto,loss,low,non-veg,high,20.6
SU001835,female,21,157.5,61,endo,gain,med,non-veg,medium,24.6
SU001836,male,33,168.1,61.3,meso,gain,med,non-veg,medium,21.7
SU001837,female,27,163.7,65.2,endo,maintain,low,non-veg,low,24.3
SU001838,male,22,165.9,63.5,endo,maintain,high,non-veg,medium,23.1
SU001839,female,40,165.7,61.7,meso,maintain,med,veg,high,22.5
SU001840,male,19,171,54.9,ecto,gain,low,non-veg,medium,18.8
SU001841,male,42,165.1,58.7,meso,maintain,low,non-veg,high,21.5
SU001842,female,28,147.8,44,meso,maintain,med,non-veg,low,20.1
SU001843,female,60,169.6,60.1,meso,maintain,low,non-veg,low,20.9
SU001844,male,40,180.8,72.6,meso,maintain,med,non-veg,low,22.2
SU001845,male,39,175.2,68.8,meso,maintain,med,non-veg,medium,22.4
SU001846,female,58,149.6,41.7,ecto,maintain,med,non-veg,medium,18.6
SU001847,male,34,175.8,73.2,endo,maintain,med,veg,medium,23.7
SU001848,female,27,165.3,53.7,ecto,maintain,high,non-veg,low,19.7
SU001849,male,18,164.8,58.3,meso,maintain,med,non-veg,low,21.5
SU001850,female,26,158.4,59.3,endo,maintain,med,veg,high,23.6
SU001851,male,45,174.9,63.4,ecto,gain,high,veg,low,20.7
SU001852,male,40,172,66.9,meso,loss,high,non-veg,low,22.6
SU001853,female,24,161.8,52.4,ecto,maintain,med,non-veg,low,20
SU001854,male,43,176.2,71.3,meso,maintain,high,veg,low,23
SU001855,female,49,163.9,50.5,ecto,loss,low,veg,medium,18.8
SU001856,female,43,160.8,65.1,endo,loss,med,non-veg,high,25.2
SU001857,male,34,159.3,50.8,meso,gain,med,non-veg,low,20
SU001858,male,24,168.7,53.2,ecto,maintain,med,non-veg,high,18.7
SU001859,female,57,152.2,42.8,ecto,gain,med,non-veg,medium,18.5
SU001860,female,57,164.2,58.8,meso,gain,low,non-veg,medium,21.8
SU001861,female,39,162.3,56.6,meso,loss,high,non-veg,low,21.5
SU001862,female,41,162.3,48.3,ecto,gain,high,non-veg,low,18.3
SU001863,female,21,155,43.3,ecto,gain,med,non-veg,medium,18
SU001864,male,24,175.8,68.2,meso,loss,low,non-veg,low,22.1
SU001865,female,26,179.1,65.4,ecto,maintain,high,veg,low,20.4
SU001866,female,45,149.6,42.4,meso,gain,low,non-veg,medium,18.9
SU001867,female,38,166.1,61.2,meso,maintain,med,non-veg,medium,22.2
SU001868,female,32,155.1,43.4,ecto,gain,med,non-veg,medium,18
SU001869,female,43,151.9,49.4,endo,maintain,med,non-veg,low,21.4
SU001870,female,56,164.6,59.1,meso,loss,low,veg,medium,21.8
SU001871,male,25,160.9,50.4,ecto,gain,low,non-veg,high,19.5
SU001872,female,26,165.4,63.4,endo,maintain,med,non-veg,low,23.2
SU001873,male,23,164.9,57.8,meso,loss,high,non-veg,high,21.3
SU001874,male,24,170.5,66.6,meso,loss,med,non-veg,high,22.9
SU001875,male,29,183.1,73.1,meso,loss,high,non-veg,high,21.8
SU001876,female,34,151.7,49.6,endo,loss,med,non-veg,low,21.6
SU001877,male,51,163.6,52.8,ecto,gain,med,non-veg,medium,19.7
SU001878,male,47,175.9,66.7,meso,maintain,high,non-veg,medium,21.6
SU001879,female,26,164.1,53.4,ecto,gain,med,non-veg,medium,19.8
SU001880,male,20,168.1,62.2,meso,maintain,med,veg,medium,22
SU001881,male,30,187.9,86.5,endo,maintain,low,veg,low,24.5
SU001882,female,57,153.1,47.3,meso,loss,high,non-veg,high,20.2
SU001883,female,59,165.1,57.9,meso,loss,med,non-veg,low,21.2
SU001884,male,48,166.4,57.1,meso,maintain,low,non-veg,high,20.6
SU001885,male,20,188.7,70.4,ecto,gain,med,veg,medium,19.8
SU001886,male,35,171.4,61.1,meso,gain,low,non-veg,high,20.8
SU001887,male,50,169.8,56,ecto,gain,high,non-veg,medium,19.4
SU001888,female,34,159.8,46,ecto,gain,med,non-veg,medium,18
SU001889,female,22,166.7,61,meso,gain,med,non-veg,high,22
SU001890,female,33,165.4,58.9,meso,maintain,low,non-veg,high,21.5
SU001891,female,57,167,61.5,meso,loss,med,non-veg,medium,22.1
SU001892,female,48,170.4,63,meso,loss,low,non-veg,medium,21.7
SU001893,female,32,159.9,47.2,ecto,maintain,low,non-veg,medium,18.5
SU001894,male,53,166.1,59.9,meso,loss,med,veg,low,21.7
SU001895,male,59,179.3,74.8,meso,maintain,med,non-veg,high,23.3
SU001896,male,54,169.3,60,meso,loss,low,veg,low,20.9
SU001897,male,18,181.9,66.4,ecto,maintain,med,non-veg,medium,20.1
SU001898,female,42,168.7,54.9,ecto,maintain,med,non-veg,low,19.3
SU001899,male,33,179.5,83.2,endo,maintain,low,veg,low,25.8
SU001900,female,44,157.2,56.5,endo,maintain,med,non-veg,low,22.9
SU001901,female,24,163.1,49.3,ecto,maintain,low,non-veg,low,18.5
SU001902,female,39,154.7,51.9,endo,maintain,med,non-veg,low,21.7
SU001903,female,45,168.6,73.3,endo,maintain,med,non-veg,low,25.8
SU001904,male,23,172.7,62.2,meso,maintain,high,non-veg,high,20.9
SU001905,female,24,158.7,53.4,meso,maintain,high,non-veg,medium,21.2
SU001906,male,45,170.8,65.2,meso,maintain,low,non-veg,medium,22.3
SU001907,female,28,153,49.6,meso,maintain,med,veg,low,21.2
SU001908,female,51,163.1,62.7,endo,maintain,med,non-veg,medium,23.6
SU001909,female,29,168,58.9,meso,gain,high,non-veg,high,20.9
SU001910,male,45,173.2,75.4,endo,maintain,med,non-veg,high,25.1
SU001911,male,42,184,67.1,ecto,maintain,high,non-veg,low,19.8
SU001912,male,47,167.6,60.7,meso,maintain,med,non-veg,low,21.6
SU001913,male,60,178.7,72.9,meso,maintain,med,non-veg,low,22.8
SU001914,male,35,175.4,59.5,ecto,maintain,med,non-veg,low,19.3
SU001915,female,39,172.4,66.6,meso,maintain,low,veg,high,22.4
SU001916,male,24,171.7,75.8,endo,maintain,low,veg,medium,25.7
SU001917,male,18,176.6,72.6,endo,maintain,low,non-veg,medium,23.3
SU001918,male,58,163.7,59.9,meso,maintain,high,non-veg,medium,22.4
SU001919,male,26,179.2,66.9,ecto,gain,high,non-veg,medium,20.8
SU001920,female,18,156,45.4,ecto,maintain,med,non-veg,high,18.7
SU001921,female,46,172.5,60.6,ecto,maintain,low,non-veg,medium,20.4
SU001922,female,22,154.5,46.4,ecto,maintain,med,non-veg,medium,19.4
SU001923,female,18,161,53.2,meso,loss,high,non-veg,low,20.5
SU001924,male,41,169.7,56.9,ecto,maintain,high,non-veg,low,19.8
SU001925,male,47,176.5,63.3,ecto,gain,med,veg,low,20.3
SU001926,male,50,170.8,62,meso,maintain,low,non-veg,medium,21.3
